Date,Open,Close,Volume,Ticker,Sector
1/10/2019,15.85,16.35,13253600,MRO,Energy
1/11/2019,16.17,16.110001,10834500,MRO,Energy
1/14/2019,15.86,15.83,10729600,MRO,Energy
1/15/2019,15.98,15.83,10065800,MRO,Energy
1/16/2019,15.71,15.54,15802400,MRO,Energy
1/17/2019,15.39,15.79,10236100,MRO,Energy
1/18/2019,15.99,16.1,11621100,MRO,Energy
1/22/2019,15.88,15.69,13352900,MRO,Energy
1/23/2019,15.77,15.56,9966800,MRO,Energy
1/24/2019,15.49,15.8,7733900,MRO,Energy
1/25/2019,15.94,15.9,9403800,MRO,Energy
1/28/2019,15.6,15.83,7331000,MRO,Energy
1/29/2019,16.01,15.91,8009800,MRO,Energy
1/30/2019,16.07,16.02,9960600,MRO,Energy
1/31/2019,16.030001,15.79,12572500,MRO,Energy
2/1/2019,15.88,16,12970300,MRO,Energy
2/4/2019,15.84,16.15,13278900,MRO,Energy
2/5/2019,16.08,15.94,7258800,MRO,Energy
2/6/2019,15.8,15.91,9737300,MRO,Energy
2/7/2019,15.76,15.27,13165600,MRO,Energy
2/8/2019,15.27,15.13,11329900,MRO,Energy
2/11/2019,14.94,15.27,11886000,MRO,Energy
2/12/2019,15.63,15.45,13141500,MRO,Energy
2/13/2019,15.57,15.55,25621100,MRO,Energy
2/14/2019,15.8,16.91,35970000,MRO,Energy
2/15/2019,17.1,17.08,16683500,MRO,Energy
2/19/2019,16.889999,17.030001,11335900,MRO,Energy
2/20/2019,17.02,17.08,14394700,MRO,Energy
2/21/2019,17.049999,16.68,10405100,MRO,Energy
2/22/2019,16.85,16.889999,12132300,MRO,Energy
2/25/2019,16.709999,16.67,13679900,MRO,Energy
2/26/2019,16.629999,16.52,10659600,MRO,Energy
2/27/2019,16.629999,16.790001,9759400,MRO,Energy
2/28/2019,16.85,16.6,13445100,MRO,Energy
3/1/2019,16.68,17.08,11559900,MRO,Energy
3/4/2019,17.17,17.280001,11720500,MRO,Energy
3/5/2019,17.469999,17.27,9931500,MRO,Energy
3/6/2019,17.16,16.860001,10385900,MRO,Energy
3/7/2019,16.92,16.860001,11165800,MRO,Energy
3/8/2019,16.440001,16.27,13041600,MRO,Energy
3/11/2019,16.440001,16.57,10014500,MRO,Energy
3/12/2019,16.65,16.9,8681400,MRO,Energy
3/13/2019,17.17,17.32,9722500,MRO,Energy
3/14/2019,17.32,17.26,9602700,MRO,Energy
3/15/2019,17.129999,17.27,12215100,MRO,Energy
3/18/2019,17.379999,17.389999,10376200,MRO,Energy
3/19/2019,17.530001,17.120001,9457700,MRO,Energy
3/20/2019,17.08,17.6,13051800,MRO,Energy
3/21/2019,17.57,17.690001,12806800,MRO,Energy
3/22/2019,17.52,16.68,16337500,MRO,Energy
3/25/2019,16.59,16.709999,11803800,MRO,Energy
3/26/2019,16.92,17.110001,14593000,MRO,Energy
3/27/2019,17.129999,17.059999,7851400,MRO,Energy
3/28/2019,16.879999,16.82,14927700,MRO,Energy
3/29/2019,17.07,16.709999,9442600,MRO,Energy
1/2/2020,13.69,13.68,10437700,MRO,Energy
1/3/2020,14.05,13.75,14858400,MRO,Energy
1/6/2020,13.84,13.96,12021000,MRO,Energy
1/7/2020,13.76,13.79,9554100,MRO,Energy
1/8/2020,13.8,13.28,15588600,MRO,Energy
1/9/2020,13.09,13.45,14048300,MRO,Energy
1/10/2020,13.39,13.18,11210300,MRO,Energy
1/13/2020,13.08,13.19,12674700,MRO,Energy
1/14/2020,13.21,13.28,11708500,MRO,Energy
1/15/2020,13.21,13.24,8458600,MRO,Energy
1/16/2020,13.34,13.34,9898800,MRO,Energy
1/17/2020,13.36,13.21,8375300,MRO,Energy
1/21/2020,13.14,12.85,12326600,MRO,Energy
1/22/2020,12.83,12.45,10680700,MRO,Energy
1/23/2020,12.25,12.22,10974700,MRO,Energy
1/24/2020,12.12,11.93,14343400,MRO,Energy
1/27/2020,11.63,11.69,16137400,MRO,Energy
1/28/2020,11.79,11.77,11955000,MRO,Energy
1/29/2020,11.87,11.75,14525700,MRO,Energy
1/30/2020,11.55,11.86,16276300,MRO,Energy
1/31/2020,11.65,11.37,21638300,MRO,Energy
2/3/2020,11.34,11.47,14591700,MRO,Energy
2/4/2020,11.76,11.77,15017400,MRO,Energy
2/5/2020,12,12.16,14443600,MRO,Energy
2/6/2020,12.22,11.92,11759900,MRO,Energy
2/7/2020,11.75,11.68,10401700,MRO,Energy
2/10/2020,11.56,11.38,12410000,MRO,Energy
2/11/2020,11.58,11.57,11352100,MRO,Energy
2/12/2020,11.85,11.61,23898500,MRO,Energy
2/13/2020,11.27,11.11,30406500,MRO,Energy
2/14/2020,11.13,10.64,19189500,MRO,Energy
2/18/2020,10.45,10.3,17992600,MRO,Energy
2/19/2020,10.35,10.47,17660400,MRO,Energy
2/20/2020,10.55,10.25,14551100,MRO,Energy
2/21/2020,10.15,10.11,18987900,MRO,Energy
2/24/2020,9.64,9.46,21076900,MRO,Energy
2/25/2020,9.5,8.92,27736200,MRO,Energy
2/26/2020,8.99,8.41,26970000,MRO,Energy
2/27/2020,8.01,7.93,35223800,MRO,Energy
2/28/2020,7.57,8.28,32563600,MRO,Energy
3/2/2020,8.45,8.34,23726100,MRO,Energy
3/3/2020,8.32,8.08,28467100,MRO,Energy
3/4/2020,8.23,8.11,19274400,MRO,Energy
3/5/2020,7.86,7.8,19893900,MRO,Energy
3/6/2020,7.45,6.83,31805300,MRO,Energy
3/9/2020,4.21,3.63,105292500,MRO,Energy
3/10/2020,4.85,4.4,103558800,MRO,Energy
3/11/2020,4.22,4.09,69880200,MRO,Energy
3/12/2020,3.78,3.98,51908800,MRO,Energy
3/13/2020,4.36,4.53,46499500,MRO,Energy
3/16/2020,3.81,4,40301300,MRO,Energy
3/17/2020,4.15,3.62,43146500,MRO,Energy
3/18/2020,3.5,3.45,37555200,MRO,Energy
3/19/2020,3.5,3.83,38897500,MRO,Energy
3/20/2020,4,3.56,48008100,MRO,Energy
3/23/2020,3.56,3.35,32313300,MRO,Energy
3/24/2020,3.69,3.61,45463000,MRO,Energy
3/25/2020,3.8,3.58,45456400,MRO,Energy
3/26/2020,3.73,3.88,49996700,MRO,Energy
3/27/2020,3.72,3.52,44091900,MRO,Energy
3/30/2020,3.49,3.24,51862500,MRO,Energy
1/2/2018,25.950001,26.65,4763800,MOS,Materials
1/3/2018,26.76,26.41,3777300,MOS,Materials
1/4/2018,26.5,26.82,4676200,MOS,Materials
1/5/2018,26.99,26.860001,4993000,MOS,Materials
1/8/2018,26.92,26.290001,4225200,MOS,Materials
1/9/2018,26.34,26.110001,3922100,MOS,Materials
1/10/2018,25.58,25.91,5731900,MOS,Materials
1/11/2018,26.040001,27.07,5754600,MOS,Materials
1/12/2018,27.139999,27.219999,3263300,MOS,Materials
1/16/2018,27.25,25.68,6124800,MOS,Materials
1/17/2018,25.84,25.540001,3784500,MOS,Materials
1/18/2018,25.51,26.219999,6418900,MOS,Materials
1/19/2018,26.35,26.530001,4391600,MOS,Materials
1/22/2018,26.440001,26.66,4654400,MOS,Materials
1/23/2018,27.110001,27.299999,6044500,MOS,Materials
1/24/2018,27.41,27.200001,4884000,MOS,Materials
1/25/2018,27.389999,26.690001,4450400,MOS,Materials
1/26/2018,26.83,27.620001,4414500,MOS,Materials
1/29/2018,27.530001,27.700001,7544400,MOS,Materials
1/30/2018,27.459999,27.190001,4001000,MOS,Materials
1/31/2018,27.32,27.299999,5187400,MOS,Materials
2/1/2018,27.110001,26.870001,5462900,MOS,Materials
2/2/2018,26.719999,26.040001,5635000,MOS,Materials
2/5/2018,25.76,24.780001,7053000,MOS,Materials
2/6/2018,24.209999,25.07,6877100,MOS,Materials
2/7/2018,25.049999,25.25,4474500,MOS,Materials
2/8/2018,25.24,24.129999,4516700,MOS,Materials
2/9/2018,24.459999,24.35,6858400,MOS,Materials
2/12/2018,24.790001,25.209999,4535400,MOS,Materials
2/13/2018,25.07,25.209999,3010500,MOS,Materials
2/14/2018,24.9,25.719999,4083200,MOS,Materials
2/15/2018,26,25.860001,4932200,MOS,Materials
2/16/2018,25.799999,25.43,6259700,MOS,Materials
2/20/2018,26.049999,26.76,7952800,MOS,Materials
2/21/2018,27.530001,27.459999,7727200,MOS,Materials
2/22/2018,27.620001,27.450001,5786600,MOS,Materials
2/23/2018,27.799999,28.74,6107000,MOS,Materials
2/26/2018,28.860001,28.190001,4834900,MOS,Materials
2/27/2018,28.16,26.82,6719400,MOS,Materials
2/28/2018,26.870001,26.32,5842700,MOS,Materials
3/1/2018,26.299999,26.360001,4192300,MOS,Materials
3/2/2018,26.26,26.75,3507000,MOS,Materials
3/5/2018,27.200001,27.98,8628100,MOS,Materials
3/6/2018,28.15,27.74,5237200,MOS,Materials
3/7/2018,27.41,27.280001,3824700,MOS,Materials
3/8/2018,27.35,27.290001,4435900,MOS,Materials
3/9/2018,27.5,28.25,7589600,MOS,Materials
3/12/2018,28.129999,27.620001,4721100,MOS,Materials
3/13/2018,27.65,27.610001,4157100,MOS,Materials
3/14/2018,27.700001,27.1,4000900,MOS,Materials
3/15/2018,27.120001,26.389999,4021300,MOS,Materials
3/16/2018,26.309999,26.1,6088200,MOS,Materials
3/19/2018,25.860001,25.59,4896400,MOS,Materials
3/20/2018,25.690001,25.030001,2764300,MOS,Materials
3/21/2018,25.07,25.26,3294100,MOS,Materials
3/22/2018,24.889999,24.68,4603100,MOS,Materials
3/23/2018,24.68,24.26,3275600,MOS,Materials
3/26/2018,24.67,24.65,3862700,MOS,Materials
3/27/2018,24.790001,24.200001,5058300,MOS,Materials
3/28/2018,24.209999,23.57,4656700,MOS,Materials
3/29/2018,23.709999,24.280001,4857400,MOS,Materials
1/2/2019,28.790001,29.18,3792300,MOS,Materials
1/3/2019,29.030001,28.450001,4278600,MOS,Materials
1/4/2019,29.09,30.389999,4019500,MOS,Materials
1/7/2019,30.42,30.620001,3211400,MOS,Materials
1/8/2019,31.02,31.360001,3121600,MOS,Materials
1/9/2019,31.59,31.35,3049100,MOS,Materials
1/10/2019,31,31.57,2534100,MOS,Materials
1/11/2019,31.379999,31.639999,3577800,MOS,Materials
1/14/2019,31.1,31.379999,2572700,MOS,Materials
1/15/2019,31.35,31.4,2271800,MOS,Materials
1/16/2019,31.360001,31.49,2526200,MOS,Materials
1/17/2019,31.379999,31.959999,2285500,MOS,Materials
1/18/2019,32.119999,32.200001,3763300,MOS,Materials
1/22/2019,31.91,30.969999,4191300,MOS,Materials
1/23/2019,30.969999,31.16,3463100,MOS,Materials
1/24/2019,31.1,31.01,2637500,MOS,Materials
1/25/2019,31.75,31.889999,3355700,MOS,Materials
1/28/2019,31.450001,31.59,3836500,MOS,Materials
1/29/2019,31.790001,31.780001,3083500,MOS,Materials
1/30/2019,31.98,31.91,1844700,MOS,Materials
1/31/2019,31.610001,32.279999,2801800,MOS,Materials
2/1/2019,32.330002,32.599998,2867700,MOS,Materials
2/4/2019,32.490002,31.950001,4630500,MOS,Materials
2/5/2019,31.969999,32.200001,3108100,MOS,Materials
2/6/2019,31.940001,32.459999,2814800,MOS,Materials
2/7/2019,32.080002,31.4,4198600,MOS,Materials
2/8/2019,31.040001,31.190001,4450400,MOS,Materials
2/11/2019,31.309999,30.92,4371600,MOS,Materials
2/12/2019,31.309999,31.889999,4936400,MOS,Materials
2/13/2019,32,32.060001,3979500,MOS,Materials
2/14/2019,31.9,31.940001,3144600,MOS,Materials
2/15/2019,32.310001,32.110001,4556800,MOS,Materials
2/19/2019,31.75,32.279999,3519400,MOS,Materials
2/20/2019,32.299999,33.48,3961500,MOS,Materials
2/21/2019,33.869999,33.169998,3452700,MOS,Materials
2/22/2019,32.75,32.299999,4813600,MOS,Materials
2/25/2019,32.84,32.77,5904200,MOS,Materials
2/26/2019,33.02,31.440001,10162200,MOS,Materials
2/27/2019,31.389999,32.169998,6092800,MOS,Materials
2/28/2019,32.009998,31.27,5143300,MOS,Materials
3/1/2019,31.41,31,4901700,MOS,Materials
3/4/2019,31.110001,30.82,5028700,MOS,Materials
3/5/2019,30.76,29.889999,6366800,MOS,Materials
3/6/2019,29.85,29.23,4113300,MOS,Materials
3/7/2019,28.77,27.92,7962600,MOS,Materials
3/8/2019,27.66,28.02,5647100,MOS,Materials
3/11/2019,28.219999,28.709999,4026300,MOS,Materials
3/12/2019,28.74,28.67,3499200,MOS,Materials
3/13/2019,28.969999,28.75,3813400,MOS,Materials
3/14/2019,28.6,28.379999,3686700,MOS,Materials
3/15/2019,28.360001,28.709999,6043600,MOS,Materials
3/18/2019,28.82,28.639999,3341900,MOS,Materials
3/19/2019,28.870001,28.549999,2885300,MOS,Materials
3/20/2019,28.379999,28.18,3261000,MOS,Materials
3/21/2019,28.09,28.299999,3122100,MOS,Materials
3/22/2019,27.959999,26.85,3796400,MOS,Materials
3/25/2019,26.74,26.93,2494300,MOS,Materials
3/26/2019,27.1,26.42,6458800,MOS,Materials
3/27/2019,26.52,26.6,3874800,MOS,Materials
3/28/2019,27.030001,27.17,5906700,MOS,Materials
3/29/2019,27.379999,27.309999,3913200,MOS,Materials
1/2/2020,21.92,21.43,4173100,MOS,Materials
1/3/2020,21.24,20.76,4112400,MOS,Materials
1/6/2020,20.620001,20.76,4134100,MOS,Materials
1/7/2020,20.74,20.92,4618900,MOS,Materials
1/8/2020,20.93,21.110001,3837200,MOS,Materials
1/9/2020,21.129999,21.1,2755100,MOS,Materials
1/10/2020,21.07,20.620001,2978700,MOS,Materials
1/13/2020,20.700001,21.049999,4009700,MOS,Materials
1/14/2020,21.1,21.34,4663300,MOS,Materials
1/15/2020,21.09,21.52,2693800,MOS,Materials
1/16/2020,21.57,22.02,5895400,MOS,Materials
1/17/2020,22.059999,21.870001,4348400,MOS,Materials
1/21/2020,21.620001,21.15,3651700,MOS,Materials
1/22/2020,21.09,20.030001,6915600,MOS,Materials
1/23/2020,19.799999,19.950001,3837100,MOS,Materials
1/24/2020,19.91,19.139999,6210900,MOS,Materials
1/27/2020,18.559999,18.559999,5218000,MOS,Materials
1/28/2020,18.790001,19.35,5749300,MOS,Materials
1/29/2020,19.309999,19.309999,2667200,MOS,Materials
1/30/2020,19.049999,20.17,6835000,MOS,Materials
1/31/2020,19.969999,19.84,6418100,MOS,Materials
2/3/2020,19.9,19.959999,4382900,MOS,Materials
2/4/2020,20.4,20.82,5751400,MOS,Materials
2/5/2020,21.190001,21.360001,5799500,MOS,Materials
2/6/2020,21.530001,20.870001,4562000,MOS,Materials
2/7/2020,20.49,20.25,3914400,MOS,Materials
2/10/2020,20.190001,19.83,3084400,MOS,Materials
2/11/2020,19.99,20.129999,3700000,MOS,Materials
2/12/2020,20.370001,20.35,2526200,MOS,Materials
2/13/2020,20.129999,19.48,5452500,MOS,Materials
2/14/2020,19.1,18.75,8316700,MOS,Materials
2/18/2020,18.5,18.25,9032300,MOS,Materials
2/19/2020,18.32,18.41,5129400,MOS,Materials
2/20/2020,18.870001,18.469999,10674000,MOS,Materials
2/21/2020,18.35,19.190001,10289100,MOS,Materials
2/24/2020,18.73,19.41,6743900,MOS,Materials
2/25/2020,19.5,18.1,8160100,MOS,Materials
2/26/2020,18.200001,17.450001,7583500,MOS,Materials
2/27/2020,17.02,16.549999,8435500,MOS,Materials
2/28/2020,16.1,17.030001,10254800,MOS,Materials
3/2/2020,17.15,17.66,6259700,MOS,Materials
3/3/2020,17.48,17.01,6850700,MOS,Materials
3/4/2020,17.209999,17.09,4980000,MOS,Materials
3/5/2020,16.459999,16.190001,5986500,MOS,Materials
3/6/2020,15.86,14.3,12326700,MOS,Materials
3/9/2020,12.97,11.92,11130800,MOS,Materials
3/10/2020,12.97,12.64,10123100,MOS,Materials
3/11/2020,12.22,11.47,6191900,MOS,Materials
3/12/2020,10.64,9.69,9966000,MOS,Materials
3/13/2020,10.48,11.01,8048400,MOS,Materials
3/16/2020,9.43,9.95,5974300,MOS,Materials
3/17/2020,10.1,9.67,9859900,MOS,Materials
3/18/2020,8.94,7.01,11140100,MOS,Materials
3/19/2020,7.02,8.22,9692700,MOS,Materials
3/20/2020,8.57,9.59,10596100,MOS,Materials
3/23/2020,9.28,9.22,5976500,MOS,Materials
3/24/2020,10,10.7,6575400,MOS,Materials
3/25/2020,10.94,10.87,7359200,MOS,Materials
3/26/2020,10.96,10.72,7391300,MOS,Materials
3/27/2020,10.11,9.9,6190400,MOS,Materials
3/30/2020,9.81,10,4505800,MOS,Materials
1/2/2018,67.900002,68.940002,3390600,UAL,Industrials
1/3/2018,68.940002,68.489998,4590900,UAL,Industrials
1/4/2018,68.690002,69.260002,3922900,UAL,Industrials
1/5/2018,69.400002,69.360001,2675900,UAL,Industrials
1/8/2018,69.370003,68.510002,4277900,UAL,Industrials
1/9/2018,68.5,68.480003,3057000,UAL,Industrials
1/10/2018,70.980003,73.080002,9380400,UAL,Industrials
1/11/2018,73.610001,76.449997,6913400,UAL,Industrials
1/12/2018,76.739998,78.400002,4479300,UAL,Industrials
1/16/2018,78.349998,77.489998,3912400,UAL,Industrials
1/17/2018,77.529999,76.580002,2950400,UAL,Industrials
1/18/2018,76.599998,76.300003,3442200,UAL,Industrials
1/19/2018,76.82,76.5,3994600,UAL,Industrials
1/22/2018,76.599998,76.870003,3010700,UAL,Industrials
1/23/2018,77.099998,77.970001,5115800,UAL,Industrials
1/24/2018,71.43,69.050003,27117200,UAL,Industrials
1/25/2018,69.360001,66.080002,16960300,UAL,Industrials
1/26/2018,66.330002,66.559998,6503500,UAL,Industrials
1/29/2018,66.220001,65.779999,5414800,UAL,Industrials
1/30/2018,66.260002,67.010002,7802300,UAL,Industrials
1/31/2018,67.739998,67.82,6234800,UAL,Industrials
2/1/2018,67.220001,67.150002,5603300,UAL,Industrials
2/2/2018,66.629997,65.68,4189800,UAL,Industrials
2/5/2018,65,63.400002,5433800,UAL,Industrials
2/6/2018,62.16,63.950001,4670800,UAL,Industrials
2/7/2018,63.84,65.360001,5694900,UAL,Industrials
2/8/2018,65.169998,63.369999,4634300,UAL,Industrials
2/9/2018,64.239998,62.98,6070000,UAL,Industrials
2/12/2018,63.330002,64.139999,3279800,UAL,Industrials
2/13/2018,63.830002,65.699997,3151100,UAL,Industrials
2/14/2018,65.400002,65.68,2747600,UAL,Industrials
2/15/2018,66,66.739998,3722300,UAL,Industrials
2/16/2018,67.050003,66.519997,3309700,UAL,Industrials
2/20/2018,66.099998,66.589996,3391500,UAL,Industrials
2/21/2018,66.389999,67,3376100,UAL,Industrials
2/22/2018,67.5,66.699997,2534600,UAL,Industrials
2/23/2018,67.010002,67.57,2656700,UAL,Industrials
2/26/2018,68.260002,69.260002,4628300,UAL,Industrials
2/27/2018,69,67.860001,3531100,UAL,Industrials
2/28/2018,68,67.790001,3042600,UAL,Industrials
3/1/2018,67.779999,67.540001,4109100,UAL,Industrials
3/2/2018,66.870003,67.510002,3234600,UAL,Industrials
3/5/2018,66.82,67.209999,3036200,UAL,Industrials
3/6/2018,67.209999,67.519997,2472000,UAL,Industrials
3/7/2018,66.809998,67.809998,2734100,UAL,Industrials
3/8/2018,68.32,69.870003,7131600,UAL,Industrials
3/9/2018,70.5,71.550003,5646100,UAL,Industrials
3/12/2018,71.82,72,3738300,UAL,Industrials
3/13/2018,72.870003,72.599998,4832200,UAL,Industrials
3/14/2018,72.349998,70.739998,4138900,UAL,Industrials
3/15/2018,70.980003,70.139999,3463500,UAL,Industrials
3/16/2018,70.419998,70.879997,5085200,UAL,Industrials
3/19/2018,71.029999,70.129997,2237900,UAL,Industrials
3/20/2018,70.43,70.480003,2018700,UAL,Industrials
3/21/2018,69.120003,69.940002,2619500,UAL,Industrials
3/22/2018,69.459999,68.449997,3475500,UAL,Industrials
3/23/2018,68.75,67.389999,2899300,UAL,Industrials
3/26/2018,68.389999,68.480003,2693700,UAL,Industrials
3/27/2018,68.720001,68.18,3481500,UAL,Industrials
3/28/2018,68.370003,67.910004,3062000,UAL,Industrials
3/29/2018,68.07,69.470001,3003800,UAL,Industrials
1/2/2019,81.690002,84.18,2973400,UAL,Industrials
1/3/2019,83.260002,80,6426200,UAL,Industrials
1/4/2019,80.879997,82.68,3808300,UAL,Industrials
1/7/2019,82.57,83.230003,2653000,UAL,Industrials
1/8/2019,83.300003,82.379997,3910000,UAL,Industrials
1/9/2019,81.230003,83.760002,5332600,UAL,Industrials
1/10/2019,80.730003,81.370003,7376200,UAL,Industrials
1/11/2019,80.68,80.07,4325300,UAL,Industrials
1/14/2019,79.279999,79.910004,3951200,UAL,Industrials
1/15/2019,80.589996,81.199997,5971900,UAL,Industrials
1/16/2019,86.849998,86.360001,10840600,UAL,Industrials
1/17/2019,86.650002,86.739998,3571300,UAL,Industrials
1/18/2019,87.139999,85.589996,3797600,UAL,Industrials
1/22/2019,85.370003,83.339996,3776300,UAL,Industrials
1/23/2019,83.699997,82.879997,3916500,UAL,Industrials
1/24/2019,84.5,84.029999,4740300,UAL,Industrials
1/25/2019,84.699997,84.139999,4745100,UAL,Industrials
1/28/2019,83.169998,84.599998,2762400,UAL,Industrials
1/29/2019,84.699997,85.669998,2273900,UAL,Industrials
1/30/2019,85.900002,87.470001,2541300,UAL,Industrials
1/31/2019,87.559998,87.269997,3762700,UAL,Industrials
2/1/2019,87.209999,87.489998,1824200,UAL,Industrials
2/4/2019,87.470001,88.620003,2377400,UAL,Industrials
2/5/2019,88.720001,89.459999,3083700,UAL,Industrials
2/6/2019,89.139999,89.75,2205400,UAL,Industrials
2/7/2019,89.330002,87.860001,3165300,UAL,Industrials
2/8/2019,87.339996,88.169998,2197500,UAL,Industrials
2/11/2019,88.860001,89.150002,2348900,UAL,Industrials
2/12/2019,89.889999,87.970001,2798500,UAL,Industrials
2/13/2019,88.279999,88.580002,3680100,UAL,Industrials
2/14/2019,88.269997,88.150002,1482600,UAL,Industrials
2/15/2019,89.349998,88.309998,2230300,UAL,Industrials
2/19/2019,87.870003,89.239998,2224200,UAL,Industrials
2/20/2019,88.279999,88.5,3151000,UAL,Industrials
2/21/2019,88.370003,88.839996,2132500,UAL,Industrials
2/22/2019,88.940002,89.43,1907600,UAL,Industrials
2/25/2019,90.050003,89.580002,2395000,UAL,Industrials
2/26/2019,89.57,89.529999,4089400,UAL,Industrials
2/27/2019,88.919998,87.599998,2466700,UAL,Industrials
2/28/2019,87.900002,87.809998,2300000,UAL,Industrials
3/1/2019,88.459999,86.919998,3699400,UAL,Industrials
3/4/2019,87.099998,84.309998,4094500,UAL,Industrials
3/5/2019,84.639999,85.050003,2848200,UAL,Industrials
3/6/2019,84.889999,84.330002,2544100,UAL,Industrials
3/7/2019,83.980003,82.610001,4565700,UAL,Industrials
3/8/2019,81.989998,82.400002,2316800,UAL,Industrials
3/11/2019,81.940002,82.379997,5140500,UAL,Industrials
3/12/2019,82.669998,79.849998,6055300,UAL,Industrials
3/13/2019,80.5,81.209999,3450300,UAL,Industrials
3/14/2019,81.199997,81.489998,1816200,UAL,Industrials
3/15/2019,81.760002,81.690002,4860300,UAL,Industrials
3/18/2019,81.389999,80.730003,2780200,UAL,Industrials
3/19/2019,80.93,81.339996,2390400,UAL,Industrials
3/20/2019,81.18,79.830002,4660700,UAL,Industrials
3/21/2019,80.290001,81,2330500,UAL,Industrials
3/22/2019,80.639999,79.629997,3160000,UAL,Industrials
3/25/2019,79.68,78.120003,4731400,UAL,Industrials
3/26/2019,78.459999,77.489998,3061400,UAL,Industrials
3/27/2019,77.540001,78.529999,2371500,UAL,Industrials
3/28/2019,78.989998,78.599998,1563100,UAL,Industrials
3/29/2019,79.050003,79.779999,2449900,UAL,Industrials
1/2/2020,89.57,89.739998,2769800,UAL,Industrials
1/3/2020,86.800003,87.900002,3562900,UAL,Industrials
1/6/2020,86.720001,87.699997,2652700,UAL,Industrials
1/7/2020,87.410004,86.769997,2581300,UAL,Industrials
1/8/2020,86.900002,87.300003,4152500,UAL,Industrials
1/9/2020,87.720001,87.949997,2252200,UAL,Industrials
1/10/2020,88.040001,87.309998,2035700,UAL,Industrials
1/13/2020,87.309998,86.889999,2707600,UAL,Industrials
1/14/2020,88.169998,87.849998,3243500,UAL,Industrials
1/15/2020,87.610001,88.290001,1878900,UAL,Industrials
1/16/2020,88.790001,89.540001,2427500,UAL,Industrials
1/17/2020,89.800003,89.699997,4221100,UAL,Industrials
1/21/2020,87.879997,85.790001,9546700,UAL,Industrials
1/22/2020,86.75,83.339996,8453200,UAL,Industrials
1/23/2020,83,84.879997,6194300,UAL,Industrials
1/24/2020,84.309998,81.900002,6869800,UAL,Industrials
1/27/2020,78,77.629997,8671300,UAL,Industrials
1/28/2020,78.25,77.050003,7575600,UAL,Industrials
1/29/2020,77.400002,75.209999,5508200,UAL,Industrials
1/30/2020,74.660004,77.75,5900400,UAL,Industrials
1/31/2020,77.169998,74.800003,5196600,UAL,Industrials
2/3/2020,75.489998,74.910004,3951400,UAL,Industrials
2/4/2020,76.639999,78.889999,6423900,UAL,Industrials
2/5/2020,80.760002,81.849998,6993700,UAL,Industrials
2/6/2020,82.400002,80.5,5218800,UAL,Industrials
2/7/2020,80,79.480003,3129700,UAL,Industrials
2/10/2020,78.949997,79.470001,3492700,UAL,Industrials
2/11/2020,80.019997,80.529999,2763600,UAL,Industrials
2/12/2020,81.080002,82.199997,2907100,UAL,Industrials
2/13/2020,81,80.989998,2998800,UAL,Industrials
2/14/2020,81.019997,79.550003,3119700,UAL,Industrials
2/18/2020,79,80.239998,4183400,UAL,Industrials
2/19/2020,80.940002,79.419998,3350300,UAL,Industrials
2/20/2020,79.300003,79.910004,2893900,UAL,Industrials
2/21/2020,79.400002,78.010002,4541400,UAL,Industrials
2/24/2020,75.080002,75.470001,6332900,UAL,Industrials
2/25/2020,75.760002,70.57,8076200,UAL,Industrials
2/26/2020,71.75,66.529999,9363900,UAL,Industrials
2/27/2020,62.900002,64.940002,10246900,UAL,Industrials
2/28/2020,62.849998,61.59,9958000,UAL,Industrials
3/2/2020,61.130001,61.259998,13015200,UAL,Industrials
3/3/2020,63.139999,58.290001,9208800,UAL,Industrials
3/4/2020,59.509998,59.470001,10671200,UAL,Industrials
3/5/2020,57.110001,51.59,13974700,UAL,Industrials
3/6/2020,48.610001,52.099998,16492200,UAL,Industrials
3/9/2020,49.59,46.779999,12307600,UAL,Industrials
3/10/2020,51,52.560001,15642900,UAL,Industrials
3/11/2020,50.529999,49.34,10899400,UAL,Industrials
3/12/2020,42.77,37.080002,19423600,UAL,Industrials
3/13/2020,41.330002,41.639999,24135300,UAL,Industrials
3/16/2020,34.34,35.470001,28259500,UAL,Industrials
3/17/2020,36.490002,30.67,21078900,UAL,Industrials
3/18/2020,28.809999,21.379999,35372700,UAL,Industrials
3/19/2020,21.34,21.280001,31611200,UAL,Industrials
3/20/2020,23.370001,24.5,37408000,UAL,Industrials
3/23/2020,25.969999,26.25,25585800,UAL,Industrials
3/24/2020,31.99,33,31502500,UAL,Industrials
3/25/2020,38,36.599998,32988800,UAL,Industrials
3/26/2020,38.380001,35.549999,29563600,UAL,Industrials
3/27/2020,35.02,32.84,18379600,UAL,Industrials
3/30/2020,30.690001,30.16,18386400,UAL,Industrials
1/2/2018,1172,1189.01001,2694500,AMZN,Consumer Discretionary
1/3/2018,1188.300049,1204.199951,3108800,AMZN,Consumer Discretionary
1/4/2018,1205,1209.589966,3022100,AMZN,Consumer Discretionary
1/5/2018,1217.51001,1229.140015,3544700,AMZN,Consumer Discretionary
1/8/2018,1236,1246.869995,4279500,AMZN,Consumer Discretionary
1/9/2018,1256.900024,1252.699951,3661300,AMZN,Consumer Discretionary
1/10/2018,1245.150024,1254.329956,2686000,AMZN,Consumer Discretionary
1/11/2018,1259.73999,1276.680054,3125000,AMZN,Consumer Discretionary
1/12/2018,1273.390015,1305.199951,5443700,AMZN,Consumer Discretionary
